time_s,bandwidth_Mbps
737.007,1.908824
738.017,1.952456
739.018,2.350609
740.019,1.724114
741.038,2.059624
742.049,2.232831
743.118,2.099149
744.119,1.968472
745.120,2.273253
746.129,2.111309
747.240,1.930656
748.249,1.493925
749.259,1.822255
750.304,1.132167
751.308,0.546664
752.329,0.184969
753.394,0.446028
754.400,0.477714
755.408,0.304677
756.436,0.257506
757.456,0.231731
758.495,0.335573
759.506,0.665166
760.535,0.652724
761.541,0.349582
763.030,0.750323
764.051,0.605980
765.061,0.942701
766.071,0.779568
767.080,0.918378
768.081,0.467200
769.101,0.086685
771.121,1.475070
772.171,1.180422
773.251,1.978930
774.283,1.464952
775.409,1.859077
776.410,1.838168
777.419,1.282701
778.429,1.670527
779.439,1.711217
780.440,1.639017
781.449,1.724250
782.618,1.920922
783.798,1.849609
784.897,1.636662
785.918,1.793201
786.997,1.909706
787.998,1.830927
789.198,2.186613
790.199,1.658577
791.208,1.295289
792.209,1.537385
793.347,1.957019
794.348,1.547956
795.349,1.580611
796.357,1.902354
797.358,1.536588
798.365,1.410561
799.374,1.661826
800.375,1.594780
801.385,1.811346
802.394,1.310868
803.405,1.366644
804.414,1.105066
805.585,1.712032
806.595,1.929403
807.616,1.279374
808.625,1.831224
809.635,1.552612
810.655,1.917909
811.665,1.520493
812.865,1.701196
813.875,1.782090
814.876,1.568989
815.895,2.080444
816.905,1.472562
817.915,1.847688
818.916,1.424206
819.925,1.647018
820.935,1.240657
821.945,1.256935
822.955,1.027349
823.963,1.408634
824.973,0.914869
825.974,1.050644
827.163,1.018550
828.173,1.207267
829.177,1.516990
830.187,0.592551
831.188,1.766210
832.198,1.554115
833.208,1.648309
834.219,2.048959
835.220,2.593598
836.221,2.004952
837.229,1.824894
838.348,2.311054
839.549,2.396307
840.929,2.764610
842.050,2.586476
843.129,2.660319
844.259,3.104991
845.260,2.698619
846.262,3.292560
847.269,3.364618
848.272,2.136140
849.359,2.494011
850.489,2.673757
851.500,2.248317
852.509,2.728352
853.510,2.443095
854.699,1.927760
855.700,2.040452
856.709,2.020755
857.710,2.082693
858.711,1.926640
859.729,1.900261
860.739,2.064144
861.740,1.909635
862.829,1.956916
863.999,2.394677
865.009,1.634537
866.018,0.074430
867.779,4.892087
868.789,2.029065
869.803,1.789856
870.818,0.065165
873.447,5.242845
874.448,1.852895
875.458,1.547774
876.467,2.066350
877.468,1.555390
878.478,1.567802
879.487,2.079904
880.492,1.426206
881.493,1.682644
882.652,2.080444
883.662,1.763433
884.862,2.058772
885.872,1.732412
886.882,1.753638
887.893,1.623604
888.902,1.863731
889.912,1.416255
890.914,1.935153
891.915,1.602455
892.925,1.561917
894.064,2.112950
895.074,1.752598
896.224,1.814889
897.225,1.989297
898.400,2.613003
899.401,1.709774
900.411,0.918086
901.460,0.885578
902.461,1.706787
903.483,1.032453
904.543,0.805953
905.575,1.203820
906.794,1.117177
907.803,1.172772
908.824,1.453415
909.833,0.982617
910.834,1.138870
911.843,1.044327
913.043,1.607161
914.044,0.933982
915.063,1.475964
916.064,0.914630
917.083,1.148578
918.093,1.027708
919.094,0.633346
920.134,1.041253
921.143,0.695651
922.243,0.856016
923.253,0.985068
924.264,0.707729
925.266,1.270286
926.274,0.902886
927.294,0.093223
928.700,3.155984
929.706,1.059532
930.707,0.975572
931.716,0.762335
932.778,0.724990
933.905,0.686682
934.925,0.693481
935.935,0.629814
936.945,0.536471
937.965,0.316918
938.985,0.606796
939.995,0.510012
941.025,0.303480
942.055,0.246776
943.075,0.911737
944.078,1.392492
945.086,1.358065
946.095,1.056112
947.235,1.518543
948.245,1.344780
949.475,1.749514
950.476,1.366866
951.485,1.703616
952.486,1.389043
953.495,1.624136
954.496,1.780508
955.504,1.602722
956.515,1.498334
957.516,1.645209
958.525,1.695976
959.534,1.421089
960.724,1.382853
961.924,1.520526
963.064,1.606463
964.204,2.037101
965.214,1.533890
966.215,1.974042
967.224,1.257990
968.225,1.420876
969.234,1.343620
970.244,0.944808
971.274,1.148578
972.284,1.192503
973.285,0.952555
974.294,1.180235
975.314,0.877836
976.327,1.019155
977.524,1.246370
978.525,1.053972
979.535,1.278606
980.545,1.046240
981.554,1.173594
982.565,1.372843
983.566,0.975246
984.744,1.321754
985.816,1.168922
987.196,1.258180
988.205,1.264320
989.206,1.648650
990.215,1.261874
991.216,1.231349
992.236,1.453415
993.245,1.157666
994.246,1.705558
995.247,1.148456
996.256,1.104171
997.426,1.255691
998.437,1.152381
999.446,0.935692
1000.744,0.827717
1001.747,0.106233
1007.104,0.484678
1008.154,0.980627
1009.155,1.476564
1010.184,1.481268
1011.364,1.947477
1012.374,1.298533
1013.574,1.119319
1014.584,0.865804
1015.586,1.281122
1016.634,1.419469
1017.644,0.924499
1018.654,1.132513
1019.659,0.835295
1020.834,1.287529
1021.854,0.747435
1022.874,1.246370
1023.875,1.344951
1024.884,1.203012
1025.904,1.571168
1026.914,1.124012
1027.915,1.507647
1028.924,1.132420
1029.925,1.437741
1030.945,1.174494
1031.954,1.423985
1033.022,1.701196
1034.032,1.220716
1035.043,1.388959
1036.203,1.536381
1037.443,1.924253
1038.453,1.916827
1039.454,2.120817
1040.463,2.090141
1041.472,1.976991
1042.473,1.926837
1043.484,2.038272
1044.493,1.941770
1045.494,1.661508
1046.653,1.632151
1047.662,1.825822
1048.663,0.090332
1050.114,4.186823
1051.123,2.066350
1052.124,1.720314
1053.143,2.295944
1054.144,1.857078
1055.153,1.706270
1056.154,2.008571
1057.162,1.252000
1058.164,1.780571
1059.172,1.269388
1060.192,1.158776
1061.212,0.585125
1062.222,0.340008
1063.252,0.336238
1064.261,0.247638
1065.631,0.260820
1066.680,0.118024
1067.700,0.104229
1068.750,0.270891
1069.760,0.382509
1070.790,0.209419
1071.850,0.246535
1072.871,0.289978
1073.890,0.563138
1074.920,0.558965
1075.940,0.274369
1076.970,0.403759
1078.000,0.535945
1079.021,0.698339
1080.030,0.660032
1081.040,0.584287
1082.101,0.772518
1083.121,0.768340
1084.133,0.524349
1085.141,0.526154
1086.181,0.386259
1087.201,0.312093
1088.230,0.289410
1089.251,0.316743
1090.253,0.454489
1091.407,0.257506
1092.427,0.395824
1093.450,0.654626
1094.457,0.690083
1095.467,0.226406
1096.747,0.205383
1097.866,0.548985
1098.877,0.542842
1099.886,0.426515
1100.888,0.422462
1101.918,0.002914
1113.186,0.178891
1114.196,0.360791
1115.197,0.428408
1116.266,0.606571
1117.358,0.967577
1118.417,1.199366
1119.427,1.212260
1120.567,1.419037
1121.568,1.444836
1122.587,1.435042
1123.647,1.494034
1124.697,1.955205
1125.698,1.551050
1126.877,1.699500
1127.878,1.999109
1128.928,1.946233
1130.046,1.918222
1131.216,1.461366
1132.786,1.126106
1133.787,1.965919
1134.794,2.013610
1135.795,2.066640
1136.804,2.031233
1137.805,1.701664
1139.055,2.102421
1140.124,1.999329
1141.244,1.969193
1142.404,1.814554
1143.444,1.881846
1144.454,1.913287
1145.455,0.604447
1146.484,1.396415
1147.495,1.356050
1148.544,1.738358
1149.545,1.154379
1150.675,1.263985
1151.714,1.297266
1152.845,1.269027
1153.854,1.180456
1154.863,0.965647
1155.883,0.787356
1156.889,0.875383
1157.894,0.867176
1158.914,0.932733
1159.923,1.150811
1160.973,1.353348
1162.000,1.203612
1163.001,1.388500
1164.002,1.056478
1165.022,1.288981
1166.082,1.775288
1167.093,0.858125
1168.102,1.137743
1169.112,1.377491
1170.121,0.829679
1171.131,1.202637
1172.132,0.824829
1173.271,0.081310
1174.883,2.792921
1175.891,0.947850
1177.061,1.191921
1178.071,0.939343
1179.081,0.954918
1180.101,0.621931
1181.141,0.639303
1182.151,0.427893
1183.201,0.847698
1184.208,0.788659
1185.221,0.740397
1186.229,0.747659
1187.239,0.702552
1188.250,0.846018
1189.259,0.808373
1190.289,0.903881
1191.369,1.083564
1192.379,0.721671
1193.389,1.362635
1194.409,0.774297
1195.419,0.713477
1196.437,1.135904
1197.439,0.625272
1198.489,0.396988
1199.509,0.606796
1200.519,0.399881
1201.529,0.541246
1202.540,0.350974
1203.569,0.237077
1204.839,0.294646
1205.879,0.281727
1206.889,0.284123
1207.929,0.270144
1209.183,0.273600
1210.223,0.255006
1211.253,0.273337
1212.294,0.281417
1213.344,0.421180
1214.564,0.498440
1215.574,0.369030
1216.584,0.520111
1217.594,0.402222
1218.595,0.322051
1219.664,0.611875
1220.684,0.641867
1221.704,0.601063
1222.735,0.610981
1223.744,0.562051
1224.754,0.499301
1225.755,0.376951
1226.764,0.551977
1227.795,0.321975
1228.824,0.305515
1229.827,0.212301
1230.837,0.246776
1231.857,0.203859
1232.877,0.138639
1233.920,0.163506
1234.924,0.032276
1238.985,0.754218
1239.995,0.225539
1241.014,0.125530
1242.044,0.268235
1243.064,0.388313
1244.075,0.416153
1245.277,0.254758
1246.308,0.306267
1247.328,0.403759
1248.358,0.290040
1249.397,0.337779
1250.508,0.485893
1251.518,0.634882
1252.523,0.784700
1253.528,0.608117
1254.759,0.732464
1255.768,0.656024
1256.788,0.685569
1257.808,0.677412
1258.828,1.028715
1259.829,0.879146
1261.018,0.994268
1262.048,1.169838
1263.049,0.881800
1264.058,0.888168
1265.059,1.077645
1266.068,1.109395
1267.069,0.981804
1268.078,1.354347
1269.080,1.089610
1270.089,1.113108
1271.259,1.452385
1272.268,1.291369
1273.308,1.721163
1274.319,1.386254
1275.320,1.422160
1276.359,1.889533
1277.361,1.404651
1278.560,0.472040
1279.568,1.272205
1280.623,1.125134
1281.999,1.639960
1283.000,1.618094
1284.001,1.220684
1285.019,1.575849
1286.026,1.296223
1287.029,1.558789
1288.040,1.406932
1289.059,1.123165
1290.060,0.504269
1292.469,2.114678
1293.649,1.560333
1294.659,1.224890
1295.729,1.591264
1296.740,1.641600
1297.760,1.198454
1298.769,0.114473
1299.914,2.658213
1300.919,1.117380
1301.942,1.530857
1302.950,1.238661
1303.960,1.191704
1304.961,0.818122
1305.979,0.899358
1306.989,0.867700
1307.990,0.868027
1309.009,0.743046
1310.040,0.565850
1311.041,0.825143
1312.049,0.536604
1313.069,0.924543
1314.071,0.986607
1315.093,1.124532
1316.101,0.966250
1317.102,1.187339
1318.113,1.103249
1319.327,1.209038
1320.329,1.381661
1321.338,0.543658
1322.368,1.164777
1323.398,1.146774
1324.517,1.126198
1325.618,0.877687
1326.628,1.030657
1327.629,1.136675
1328.637,1.068688
1329.649,0.964361
1330.658,1.059152
1331.668,1.191075
1332.688,1.164396
1333.689,1.217388
1334.698,1.265566
1335.699,1.568793
1336.798,1.982923
1337.808,1.107037
1338.809,1.485846
1339.819,1.399569
1340.859,1.061678
1341.865,1.760979
1342.878,1.405275
1343.879,1.833039
1344.888,1.324571
1345.896,0.908054
1346.926,0.736095
1347.937,0.780940
1348.946,0.720144
1349.949,0.812673
1350.959,0.595960
1351.969,0.643765
1352.989,0.551541
1354.000,0.741784
1355.018,0.836894
1356.038,0.705980
1357.048,0.837925
1358.058,0.998585
1359.059,1.103641
1360.063,1.268236
1361.064,0.801388
1362.084,1.300348
1363.085,1.229920
1364.104,1.409879
1365.113,1.237513
1366.123,1.453758
1367.133,1.074150
1368.134,1.260365
1369.153,1.692036
1370.162,1.408634
1371.172,1.344935
1372.182,1.831224
1373.192,1.063224
1374.202,1.690360
1375.212,1.145525
1376.272,1.465031
1377.273,1.003453
1378.283,1.312412
1379.292,1.002957
1380.293,0.629090
1381.302,0.834345
1382.312,1.103624
1383.313,1.248648
1384.362,1.095485
1385.371,1.030561
1386.372,1.605265
1387.381,1.456008
1388.382,1.112238
1389.391,1.308048
1390.395,0.828436
1391.396,1.697082
1392.402,1.016423
1393.405,1.462812
1394.415,1.278780
1395.425,1.396932
1396.434,0.711891
1397.464,0.504282
1398.484,0.760848
1399.494,1.419880
1400.496,0.948408
1401.505,1.082374
1402.506,0.942656
1403.536,0.904673
1404.547,0.754754
1405.558,1.007715
1406.568,0.789481
1407.578,0.626054
1408.587,0.519313
1409.588,0.653682
1410.789,0.977710
1411.790,0.760434
1412.859,1.475716
1413.860,1.043351
1414.970,0.654416
1415.975,0.696501
1416.996,0.705714
1418.004,0.504603
1419.025,0.119700
1420.120,1.162597
1421.275,1.463569
1422.277,1.083140
1423.286,1.305046
1424.296,1.120425
1425.387,1.218561
1426.396,1.210424
1427.406,1.431209
1428.407,1.009619
1429.415,0.823509
1430.425,0.642936
1431.436,0.813479
1432.445,1.118913
1433.446,1.290347
1434.472,1.194789
1435.476,1.323259
1436.485,1.160980
1437.489,1.143611
1438.496,1.376127
1439.506,1.179005
1440.507,1.530936
1441.526,0.976376
1442.546,0.329383
1443.576,1.237879
1444.598,0.889117
1445.615,1.071668
1446.626,0.894882
1447.635,1.541562
1448.636,1.341764
1449.645,1.573980
1450.655,1.531546
1451.686,2.110082
1452.687,1.466939
1453.697,1.351104
1454.706,1.016775
1455.707,0.791577
1456.880,0.488761
1457.910,0.699018
1458.912,0.608000
1459.920,0.556580
1460.940,0.872032
1461.944,0.841846
1462.945,0.723969
1463.975,1.074765
1464.976,1.527664
1465.977,1.283940
1466.984,1.201607
1468.204,1.433338
1469.244,1.260204
1470.245,1.509872
1471.264,1.458102
1472.284,1.306741
1473.294,1.240063
1474.304,1.603675
1475.314,1.144950
1476.324,0.855262
1477.744,0.823509
1478.754,1.062298
1479.755,1.399183
1480.764,1.114487
1481.774,1.228068
1482.775,1.273370
1483.844,1.595067
1484.864,1.567374
1485.874,1.306075
1486.884,0.910194
1487.894,0.715826
1488.904,1.978885
1489.905,1.601822
1490.906,1.839952
1491.914,1.492764
1492.925,1.257303
1493.926,1.044916
1494.935,1.575600
1495.936,1.665419
1496.945,1.986186
1498.021,2.241279
1499.022,1.454573
1500.031,1.225641
1501.040,1.009658
1502.140,0.987106
1503.160,0.671810
1504.170,0.231255
1505.921,0.804103
1506.931,1.344767
1507.932,0.609579
1508.940,0.812673
1509.950,0.580513
1511.111,0.794756
1512.130,1.167461
1513.140,1.015620
1514.151,0.997835
1515.171,0.686446
1516.180,1.410366
1517.181,1.531612
1518.191,1.825687
1519.201,1.439804
1520.221,1.603675
1521.231,0.935992
1522.241,1.224428
1523.251,1.243540
1524.259,1.205459
1525.260,1.160563
1526.269,1.105964
1527.279,1.048759
1528.280,1.546454
1529.281,1.073043
1530.401,1.049574
1531.402,0.849609
1532.461,0.945647
1533.491,0.617632
1534.501,0.157365
1536.031,0.282973
1537.051,0.233755
1538.081,0.140565
1539.171,0.154868
1540.231,0.163649
1541.301,0.018225
1548.493,0.822896
1549.500,0.189415
1550.540,0.212085
1551.580,0.354071
1552.600,0.261136
1553.790,0.238384
1554.800,0.299411
1555.860,0.342601
1556.861,0.386638
1557.880,0.318251
1558.891,0.289459
1559.911,0.386715
1561.190,0.423009
1562.199,0.295818
1563.210,0.375581
1564.259,0.522174
1565.260,0.826448
1566.270,1.043171
1567.274,0.787440
1568.360,1.184032
1569.361,0.918561
1570.584,0.845113
1571.659,0.833258
1572.829,1.307810
1573.839,1.132190
1574.849,0.959782
1576.059,1.152283
1577.220,1.167338
1578.429,1.177331
1579.559,1.333834
1580.560,1.023317
1581.579,1.264918
1582.590,1.379782
1583.599,1.253208
1584.619,1.499972
1585.630,1.716539
1586.640,1.867903
1587.710,2.197546
1588.711,1.541267
1589.721,1.670438
1590.730,2.045442
1591.740,1.793566
1592.741,1.752267
1593.759,1.858621
1594.760,1.398839
1595.780,1.347786
1596.790,1.153427
1597.799,1.461365
1598.810,1.065687
1599.820,1.135515
1600.990,1.603675
1602.000,1.172675
1603.020,1.256935
1604.030,0.779631
1605.050,1.275221
1606.051,1.277318
1607.080,1.140452
1608.230,1.311968
1609.231,1.183318
1610.240,1.457771
1611.261,1.306405
1612.269,1.088283
1613.429,1.343620
1614.439,1.007715
1615.449,0.671976
1616.460,0.336238
1617.469,0.185342
1618.709,0.823509
1619.719,0.493553
1620.739,0.372309
1621.749,0.650139
1622.759,0.758495
1623.769,0.515827
1624.789,0.668741
1625.820,0.585459
1626.829,0.504282
1627.849,0.465933
1628.859,0.525741
1629.879,0.436050
1630.920,0.536997
1631.939,0.441718
1632.959,0.546653
1633.960,0.477714
1634.968,0.235059
1635.988,0.386259
1637.008,0.393134
1638.038,0.265141
1639.062,0.386259
1640.082,0.415457
1641.083,0.382183
1642.113,0.412860
1643.183,0.415643
1644.393,0.463015
1645.433,0.300502
1646.453,0.491382
1647.463,0.531484
1648.533,0.643596
1649.543,0.586954
1650.553,0.483271
1651.573,0.300068
1653.093,0.455097
1654.103,0.418627
1655.123,0.336519
