time_s,bandwidth_Mbps
334.306,3.831113
335.307,4.541762
336.308,4.284115
337.313,3.616991
338.314,4.399632
339.315,4.314786
340.323,4.235944
341.325,4.564508
342.333,4.672959
343.334,4.367010
344.336,4.960286
345.343,4.469770
346.344,4.414790
347.349,4.305895
348.354,3.775940
349.423,4.016975
350.424,4.468784
351.434,4.359138
352.483,4.716691
353.484,4.740773
354.503,4.655632
355.504,4.739675
356.514,3.359316
357.683,3.406891
358.693,4.519896
359.694,4.399632
360.695,3.724111
361.773,3.995109
362.774,4.344967
363.775,3.984176
364.776,3.362701
365.783,3.861988
366.793,3.507660
367.794,3.247572
368.803,4.344967
369.804,3.721125
370.814,3.348508
371.822,3.371046
372.833,3.470330
373.834,3.402794
374.842,3.393790
375.843,4.006795
376.852,4.480727
377.853,4.465231
378.854,3.360991
379.855,3.670648
380.861,1.835723
381.871,1.094400
382.881,0.741323
383.891,1.289442
384.901,1.038641
385.902,0.078209
388.001,0.795501
389.011,0.693481
390.021,0.660974
391.031,0.622306
392.051,0.631385
393.091,0.281727
394.101,0.294149
395.121,0.390083
396.131,0.222933
397.211,0.823509
398.221,0.650139
399.231,0.877687
400.241,0.611295
401.251,0.606796
402.261,1.007715
403.271,0.227236
404.764,1.575644
405.774,2.699782
406.781,3.350058
407.782,3.481255
408.783,3.424508
409.791,3.218837
410.792,3.233545
411.802,2.998097
412.811,2.926378
413.817,2.686024
414.821,2.735081
415.831,2.344998
416.841,3.434092
417.843,3.776448
418.844,3.427909
419.851,3.120464
420.852,2.672714
421.861,2.595676
422.862,3.568719
423.863,2.718794
424.871,2.253814
425.881,1.989396
426.901,1.807482
427.951,1.560333
428.961,1.484483
429.971,1.219298
430.980,1.549497
431.990,1.952981
433.001,1.919569
434.041,2.524705
435.051,2.204135
436.061,2.858070
437.062,3.907644
438.063,3.131365
439.071,2.726873
440.072,2.523365
441.080,2.849774
442.090,2.070889
443.091,2.267684
444.092,2.262794
445.100,2.142881
446.101,2.092755
447.102,2.639409
448.103,2.746857
449.111,2.497279
450.112,3.294222
451.120,3.579652
452.121,2.420747
453.122,2.045651
454.130,2.361542
455.131,0.023343
460.746,0.063818
463.565,0.986139
464.586,3.251660
465.587,4.169514
466.596,4.231409
467.598,3.554746
468.635,3.273526
469.636,4.159105
470.637,3.929510
471.638,4.221275
472.645,3.666194
473.746,4.332210
474.755,4.191904
475.756,4.082573
476.757,3.791920
477.758,3.813884
478.775,3.863912
479.776,3.883659
480.786,3.952587
481.795,3.601518
482.796,3.599160
483.805,3.798314
484.806,4.071640
485.807,3.793651
486.815,4.030788
487.818,3.867067
488.825,3.718140
489.827,4.043365
490.835,4.148172
491.836,4.235636
492.837,3.993437
493.856,3.885778
494.857,3.995109
495.858,3.699607
496.865,4.075357
497.885,4.111265
498.887,4.049774
499.888,4.177795
500.895,3.741727
501.965,4.100343
502.967,4.122188
503.969,4.014777
504.976,3.860056
505.978,2.726056
507.266,3.837079
508.274,2.464059
509.364,2.959266
510.475,2.773925
511.485,1.815849
512.494,2.396803
513.505,2.125891
514.514,1.841295
515.515,2.107420
516.535,2.670844
517.725,3.247572
518.734,3.710849
519.735,1.843885
520.744,1.294641
521.745,1.420876
522.754,1.502511
523.764,1.460854
524.766,1.771642
525.794,1.626957
526.803,1.507257
527.805,1.830362
528.806,2.156522
529.818,2.549221
530.863,2.158430
531.872,2.897616
532.882,2.505709
533.884,2.697079
534.892,2.730582
535.902,3.032999
536.903,3.290957
537.912,3.371924
538.913,2.311417
539.914,1.958794
540.922,2.407409
541.924,2.985714
542.932,2.781538
543.933,2.890869
544.934,2.956468
545.935,2.656286
546.942,2.243577
547.944,2.605714
548.952,2.231796
549.974,2.327937
550.982,2.836204
551.983,3.798314
552.984,2.012369
554.112,1.847688
555.113,1.851729
556.132,2.405275
557.133,2.045651
558.141,1.344767
559.142,1.186759
560.151,1.585295
561.152,1.131406
562.162,1.202637
563.163,1.248571
564.171,0.578216
565.182,0.397378
566.201,0.688783
567.202,0.977335
568.221,0.764787
569.237,0.582247
570.241,1.137039
571.242,1.430305
572.252,1.395397
573.267,0.913813
574.273,0.479066
575.301,0.317059
576.302,0.488087
577.311,0.122407
578.421,0.249220
579.431,0.433426
580.441,0.525741
581.461,0.535720
582.462,0.478136
583.492,0.629090
584.501,0.355045
585.531,0.666917
586.532,1.033600
587.612,0.867837
588.621,0.298958
589.792,1.208452
590.801,0.397768
591.819,0.371353
592.821,0.396988
593.841,0.300424
594.861,0.354071
595.881,0.357223
596.892,0.195856
597.921,0.340709
598.981,0.064313
600.002,0.145489
602.033,0.629714
603.041,1.212392
604.052,1.837542
605.061,2.344998
606.071,2.339676
607.072,2.206233
608.086,1.914002
609.089,1.854915
610.092,1.522997
611.101,1.705558
612.102,1.303992
613.121,1.825822
614.122,1.479611
615.131,1.618094
616.132,2.049023
617.133,2.547405
618.134,2.102022
619.141,2.106614
620.151,2.431656
621.152,2.886330
622.153,2.414817
623.161,2.584743
624.162,2.108702
625.171,2.817267
626.181,2.300484
627.182,2.021931
628.191,2.102965
629.211,1.922400
630.221,2.561711
631.231,2.070310
632.301,1.701295
633.401,1.952981
634.412,1.702882
635.421,0.911096
636.430,0.332531
637.431,0.596551
638.440,1.694625
639.441,2.497279
640.442,2.119548
641.451,2.424847
642.471,1.186759
643.480,1.784348
644.492,1.578794
645.500,1.948487
646.511,1.588248
647.513,1.782340
648.520,1.316507
649.521,1.473648
650.531,1.218091
651.541,1.465031
652.542,1.219269
653.560,1.343425
654.562,1.355798
655.571,0.917354
656.590,1.029386
657.600,0.563453
658.610,0.611576
659.630,0.893022
660.640,1.616479
661.642,1.859235
662.651,1.454098
663.652,1.274794
664.660,2.787932
665.661,2.106614
666.671,1.837542
667.680,1.126588
668.700,1.852228
669.701,1.856188
670.721,1.555536
671.730,2.022617
672.731,1.699165
673.732,2.464571
674.740,2.092755
675.741,2.258313
676.751,1.724575
677.760,1.458637
678.761,2.123786
679.771,2.639409
680.772,2.045651
681.780,2.300484
682.781,2.483822
683.790,2.311417
684.791,1.808496
685.792,2.479329
686.794,2.321686
687.800,1.961558
688.801,2.164747
689.802,1.902620
690.811,1.624086
692.020,2.230346
693.021,2.228012
694.030,1.157749
695.032,1.239976
696.033,2.456151
697.040,1.928759
698.041,2.043623
699.050,2.513869
700.060,2.737806
701.061,2.562877
702.062,2.326570
703.080,2.611702
704.100,2.285011
705.101,1.880928
706.110,2.299464
707.140,2.547405
708.141,2.213019
709.142,2.219365
710.150,2.654733
711.160,2.193299
712.170,1.803216
713.180,1.913287
714.181,1.841295
715.182,2.128000
716.190,2.254499
717.192,2.241079
718.200,1.982708
719.240,2.373006
720.250,2.409814
721.251,2.369015
722.260,2.672208
723.261,3.115924
724.262,2.724152
725.264,2.323996
726.269,2.333283
727.270,2.297156
728.280,2.508212
729.281,2.759485
730.290,2.962630
731.300,3.153263
732.301,2.707937
733.309,2.672216
734.310,2.527207
735.319,1.828535
736.321,2.195473
737.330,2.784760
738.340,2.869003
739.341,3.448456
740.342,3.598663
741.359,3.573259
742.360,3.874845
743.361,3.579652
744.362,2.412400
745.371,2.715068
746.461,3.572963
747.470,2.852599
748.479,1.909682
749.490,1.826696
750.499,1.540024
751.501,1.915365
752.509,2.554470
753.539,3.199503
754.570,3.973243
755.571,3.174794
756.579,2.436067
757.659,2.689534
758.660,1.251988
759.669,2.327359
760.680,1.935160
761.689,1.797562
762.690,2.125891
763.699,1.906893
764.700,2.212662
765.709,2.010855
766.729,1.835723
767.739,2.011684
768.740,1.761617
769.749,2.044484
770.750,2.191153
771.751,2.230222
772.759,2.650342
773.760,2.557212
774.770,2.191153
775.771,2.773079
776.779,2.708267
777.799,2.713410
778.809,3.149954
779.818,3.022066
780.819,2.981749
781.821,3.412248
782.823,2.887380
783.829,2.333283
784.830,2.325629
785.839,2.453354
786.849,2.295944
787.850,1.644492
788.851,2.444825
789.869,2.470873
790.870,2.303937
791.879,3.270259
792.881,3.494940
793.900,4.410565
794.901,3.736723
795.908,4.388699
796.909,3.721782
797.910,4.751310
798.930,4.902210
799.940,4.026653
801.149,5.044683
802.150,4.472097
803.219,4.869754
804.220,4.242331
805.222,4.043389
806.223,4.699456
807.230,4.158668
808.239,3.710849
809.240,3.301804
810.249,3.500946
811.260,2.892508
812.268,2.656601
813.279,2.640174
814.288,2.541011
815.289,3.798314
816.290,4.049774
817.291,3.438777
818.298,2.978334
819.299,3.907644
820.300,4.185510
821.301,4.148172
822.302,3.743078
823.309,3.557786
824.310,4.134703
825.408,4.875816
826.410,4.552695
827.411,4.004444
828.419,4.148172
829.420,5.121215
830.421,4.471302
831.429,5.411002
832.431,4.388854
833.433,4.952271
834.435,4.618220
835.437,5.552990
836.439,4.458837
837.440,4.982993
838.449,5.153405
839.451,5.155294
840.459,5.744400
841.460,4.792262
842.469,4.749491
843.470,4.293328
844.479,4.006042
845.480,3.670581
846.489,4.148172
847.490,4.433774
848.509,4.465231
849.510,4.417086
850.512,4.736397
851.519,3.240903
852.520,5.116104
853.522,4.197344
854.528,5.055624
855.529,4.863361
856.530,4.946286
857.531,4.693100
858.538,5.208679
859.539,4.928959
860.540,5.230545
861.541,4.775896
862.542,5.307077
863.543,4.528207
864.548,4.995960
865.550,4.410699
866.552,4.823793
867.558,4.757375
868.579,4.683892
869.580,4.810283
870.582,4.823515
871.589,5.085752
872.628,5.072415
873.630,4.961758
874.631,5.121215
875.632,4.178558
876.708,3.039393
877.709,2.672208
878.710,4.563609
879.712,5.052247
880.718,4.458837
881.719,4.892778
882.722,4.127555
883.728,3.826934
884.737,4.344967
885.738,4.082573
886.739,4.334034
887.740,3.733016
888.748,4.038817
889.749,3.194245
890.768,3.011133
891.769,3.066222
892.777,2.956468
893.778,2.982755
894.787,2.311417
895.788,2.791357
896.809,2.870794
897.817,2.748739
898.818,2.683141
899.819,2.787908
900.908,2.754981
901.917,3.011133
902.918,3.142330
903.919,2.982350
904.937,4.187721
905.939,3.044508
906.947,2.266904
907.958,2.945534
908.959,3.920048
909.968,4.093506
910.969,3.336724
911.974,3.533400
912.977,3.439398
913.987,2.845600
915.027,2.022617
916.028,1.805003
917.037,3.022066
918.038,4.197901
919.048,3.366882
920.057,3.339125
921.058,3.852979
922.059,3.587365
923.067,3.973243
924.068,3.957090
925.077,3.820180
926.078,3.688618
927.088,3.724813
928.097,3.612452
929.098,3.929510
930.099,3.624444
931.107,3.515248
932.117,4.410565
933.118,4.642154
934.128,4.010581
935.129,3.739365
936.137,3.710689
937.138,2.184777
938.147,3.849134
939.149,4.651365
940.157,3.798314
941.158,3.678050
942.159,3.657016
943.167,3.448456
944.168,3.404723
945.169,3.503121
946.170,3.557786
947.171,3.072318
948.177,2.550875
949.187,2.886330
950.188,3.224939
951.253,4.451888
952.257,4.624607
953.259,3.511365
954.267,2.978334
955.268,3.043932
956.269,2.997206
957.271,3.543626
958.276,3.054865
959.277,2.572547
960.287,3.215649
961.289,2.726873
962.290,2.996167
963.296,3.065798
964.297,3.492188
965.298,3.656184
966.299,3.739365
967.307,3.237493
968.309,3.036663
969.316,2.650342
970.317,2.660722
971.347,3.382857
972.348,2.908503
973.437,2.998949
974.526,3.371924
975.527,4.154954
976.529,3.254022
977.536,2.497287
978.537,3.004448
979.546,2.290820
980.556,2.854273
981.566,3.590585
982.567,3.345189
983.576,3.011133
984.577,3.800737
985.586,3.065798
986.587,3.590585
987.588,3.565651
988.596,3.262593
989.597,3.273526
990.598,2.726945
991.607,2.748739
992.608,3.164196
993.609,3.820180
994.610,3.137590
995.616,2.672208
996.617,2.398881
997.618,2.469079
998.626,2.897263
999.627,3.011937
1000.635,2.726873
1001.636,3.011133
1002.637,3.174794
1003.645,2.851450
1004.656,3.475346
1005.665,3.535920
1006.666,3.128262
1007.675,1.651517
1008.685,1.701196
1009.695,1.950625
1010.696,2.748638
1011.705,3.104991
1012.706,3.192397
1013.775,3.360991
1014.776,3.442807
1015.785,3.240727
1016.786,2.926353
1017.816,3.156297
1018.825,3.182882
1019.827,2.869003
1020.828,3.196995
1021.829,2.996167
1022.835,2.737806
1023.836,3.098589
1024.837,3.533079
1025.845,3.612452
1026.846,4.061051
1027.855,3.595125
1028.856,3.083429
1029.864,2.705007
1030.865,2.957651
1031.873,3.043932
1032.874,2.661275
1033.875,2.223952
1034.876,2.649143
1035.884,2.429302
1036.904,2.464480
1037.905,2.390708
1038.914,2.650342
1039.915,2.917892
1041.023,2.230346
1042.024,2.300484
1043.025,2.628324
1044.026,2.216495
1045.223,2.798865
1046.224,3.579652
1047.225,2.901802
1048.226,2.667154
1049.233,3.032999
1050.234,2.650342
1051.235,3.120508
1052.243,3.014928
1053.250,2.991235
1054.254,4.082573
1055.255,5.022817
1056.256,3.139194
1057.258,4.163644
1058.259,3.842046
1059.260,3.834385
1060.263,3.248415
1061.265,3.630794
1062.273,3.255192
1063.283,2.737806
1064.284,3.043932
1065.285,4.716691
1066.286,3.156211
1067.293,3.229794
1068.294,3.109530
1069.295,3.648888
1070.304,3.273526
1071.305,3.022794
1072.313,2.908451
1073.323,2.745996
1074.325,3.153263
1075.326,3.032999
1076.327,2.767714
1077.333,2.934601
1078.334,1.309295
1079.872,0.594925
1080.873,1.793023
1081.874,1.332784
1082.884,1.611700
1083.885,2.319380
1084.892,2.361542
1085.893,2.366082
1086.894,2.596789
1087.903,2.978334
1088.904,3.641651
1089.912,2.081822
1090.913,3.546853
1091.914,3.678050
1092.915,4.016975
1093.916,3.004068
1094.923,3.382857
1095.924,2.606609
1096.925,3.054865
1097.926,3.098597
1098.927,3.892092
1099.932,3.098597
1100.933,3.861988
1101.943,4.454298
1102.944,4.207377
1103.945,3.536588
1104.952,4.180971
1105.953,4.585495
1106.954,4.775896
1107.955,4.104440
1108.956,4.344967
1109.957,4.530842
1110.959,4.473689
1111.963,2.934601
1112.964,3.918577
1113.965,4.026159
1114.973,4.465231
1115.974,3.428562
1116.984,3.370222
1117.992,4.902553
1118.993,4.076180
1119.994,4.410565
1120.995,4.366833
1121.996,3.491052
1123.013,2.978334
1124.014,3.550692
1125.017,3.094887
1126.102,3.098722
1127.163,3.036987
1128.172,2.737806
1129.173,3.590585
1130.174,3.429699
1131.252,3.481255
1132.253,3.153263
1133.254,3.083429
1134.262,3.260148
1135.292,4.100343
1136.294,3.500508
1137.302,3.437522
1138.303,4.607361
1139.304,4.196444
1140.305,4.563628
1141.306,3.920859
1142.312,3.021914
1143.313,2.005443
1144.314,2.824563
1145.323,2.813746
1146.402,3.148723
1147.403,2.311417
1148.404,2.265041
1149.411,3.196995
1150.412,2.911334
1151.421,2.250016
1152.532,2.110082
1153.533,1.577325
1154.535,2.543094
1155.542,2.572547
1156.552,1.917826
1157.553,1.867429
1158.561,1.817613
1159.563,2.267684
1160.564,2.282264
1161.571,2.191130
1162.582,1.781545
1163.592,2.744200
1164.593,2.230222
1165.601,2.245818
1166.602,1.967952
1167.603,1.891703
1168.612,1.946077
1169.621,1.913287
1170.622,1.413133
1171.632,1.661826
1172.633,1.633079
1173.641,1.569614
1174.652,1.651517
1175.662,1.052308
1176.702,1.453415
1177.711,1.065047
1178.712,1.105236
1179.722,1.052099
1180.731,1.239762
1181.741,1.048527
1182.743,1.161053
1183.761,0.828008
1184.771,0.870425
1185.802,1.236488
1186.811,1.294641
1187.812,1.377491
1188.821,1.191921
1189.831,0.698892
1190.871,0.563453
1191.881,0.526551
1192.941,0.268235
1193.961,0.681970
1194.972,0.785443
1195.981,1.027708
1196.982,1.399183
1197.991,1.393039
1198.992,1.426678
1200.181,1.589834
1201.182,1.778807
1202.191,1.552459
1203.202,1.963195
1204.211,1.830362
1205.212,1.715310
1206.261,1.478038
1207.268,1.549400
1208.271,0.882186
1209.281,0.818345
1210.284,0.618064
1211.311,1.216878
1212.331,1.163801
1213.356,1.099845
1214.361,0.364800
1215.591,0.573114
1216.611,1.025325
1217.625,1.432630
1218.641,1.358954
1219.651,1.722867
1220.661,1.348119
1221.671,1.950416
1222.681,1.841295
1223.682,1.388337
1224.691,1.098855
1225.711,2.022617
1226.712,1.067449
1227.721,0.719863
1228.770,0.590118
1229.790,1.301035
1230.791,1.872224
1231.793,1.842798
1232.811,0.973043
1233.812,0.315645
1236.031,1.965750
1237.041,2.733267
1238.042,2.223952
1239.043,2.147421
1240.044,2.884512
1241.051,2.832602
1242.061,2.908196
1243.062,2.869003
1244.063,2.661275
1245.064,2.917116
1246.071,2.431680
1247.072,2.052000
1248.080,1.142242
1249.090,1.432232
1250.091,1.143382
1251.100,1.475964
1252.101,1.269027
1253.110,1.293941
1254.120,0.793810
1255.154,0.672656
1256.179,0.371724
1257.180,0.407718
1258.200,0.502939
1259.210,0.381648
1260.271,0.332938
1261.290,0.585125
1262.300,1.430305
1263.310,1.666366
1264.311,1.755070
1265.330,1.948487
1266.341,1.685693
1267.350,2.623936
1268.351,2.322326
1269.352,1.814075
1270.362,0.664231
1271.400,0.585125
1272.410,1.480480
1273.411,2.950216
1274.420,2.134379
1275.422,1.535365
1276.430,1.831224
1277.440,0.352434
1278.620,1.326448
1279.630,2.474545
1280.680,2.448855
1281.690,0.948643
1282.710,1.224428
1283.720,1.498377
1284.972,1.760604
1285.979,1.557035
1286.980,1.713728
1287.989,1.738202
1288.999,1.845844
1290.001,1.263937
1291.009,1.738358
1292.010,1.744330
1293.029,2.102115
1294.039,1.764763
1295.040,1.941502
1296.049,1.402297
1297.059,2.130031
1298.099,2.208480
1299.100,2.366082
1300.101,2.197651
1301.109,2.295944
1302.110,1.978545
1303.119,1.940615
1304.159,2.361542
1305.160,1.710431
1306.180,2.190969
1307.189,1.239762
1308.199,1.716492
1309.200,1.577229
1310.209,1.733703
1311.219,1.729078
1312.228,1.966010
1313.249,1.950416
1314.259,1.532325
1315.269,2.075210
1316.271,1.946006
1317.280,2.327937
1318.288,1.803956
1319.289,1.344951
1320.298,0.811930
1321.328,0.193699
1322.458,1.607161
1323.459,1.742897
1324.460,1.769714
1325.468,1.393039
1326.469,1.594418
1327.478,1.642858
1328.480,1.900000
1329.488,1.633566
1330.489,1.863346
1331.578,1.786113
1332.589,1.487509
1333.600,1.357143
1334.608,1.571168
1335.618,1.229043
1336.619,1.639960
1337.620,1.283772
1338.638,1.343620
1339.648,0.856016
1340.658,1.488982
1341.668,1.977886
1342.788,1.180771
1343.789,1.878494
1344.910,3.146297
1345.948,2.416208
1346.949,1.707386
1347.958,1.987854
1348.971,1.917267
1349.978,2.038090
1350.979,2.603132
1351.988,1.987422
1352.998,2.352798
1354.000,2.184431
1355.002,2.234656
1356.008,2.628476
1357.009,2.922180
1358.018,2.170896
1359.109,2.212662
1360.118,1.614215
1361.131,1.388177
1362.148,1.380626
1363.158,2.131948
1364.159,1.742897
